teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,issueCount,onTimeIssueCount,lateIssueCount,SE Process grade
7,0.1429,0,0,22,39.428572,1.792208,1.934891,28.071429,1.275974,1.705151,28.214286,1.282468,1.496035,59.57143,2.707792,3.830338,22.857143,1.038961,1.024493,7.3333,1.699673,13.142857,4.765237,1.993783,1.070935,9.357143,4.091222,1.441733,0.883943,9.404762,2.661347,1.460913,0.806995,19.857143,6.697548,2.880159,1.152113,7.619048,2.054805,1.135053,0.501405,3.1429,0.638877,5.632653,2.393939,1.75,0.554928,4.010204,1.301731,1.276361,0.314389,4.030612,1.906662,1.27551,0.550327,8.510204,6.160562,2.726191,1.903667,3.265306,2.12637,1.017007,0.691058,136,117,0.8603,4107,30.1985,17.686743,45.3333,9.030811,39.3333,7.408704,0.86963333,0.011478,1369,254.166612,34,37.26929,29.25,1,0,1,F
7,0.1429,0,0,18,62.714286,3.484127,6.370263,55.857143,3.103175,6.531028,25.285715,1.404762,1.268079,61.428572,3.412698,5.674559,46.142858,2.563492,5.186938,6,0.816497,20.904762,16.333403,3.520635,2.7093,18.619048,15.935385,3.170295,2.636703,8.428572,5.354126,1.418141,0.888298,20.476191,12.445983,3.477098,2.074366,15.380953,11.752744,2.581859,1.950262,2.5714,0.494872,8.959184,9.761803,3.887755,5.035084,7.979592,9.480816,3.530612,4.893864,3.612245,2.38033,1.343537,0.731743,8.77551,7.551517,3.717687,3.669149,6.591837,7.636963,2.911565,3.951637,55,53,0.9636,3386,61.5636,36.73827,18.3333,6.944222,18,6.97615,0.98146667,0.02621,1128.6667,314.539169,13.75,3.832427,13.25,1,0,1,A
6,0.1667,0,0,12,10.357143,0.863095,1.180719,9.785714,0.815476,1.226869,12.642857,1.053571,1.651493,39.357144,3.279762,6.462902,5,0.416667,0.849837,4,0,3.452381,2.666454,0.863095,0.666614,3.261905,2.877507,0.815476,0.719377,4.214286,4.802564,1.053571,1.200641,13.119048,7.403882,3.279762,1.85097,1.666667,0.293544,0.416667,0.073386,2,0.57735,1.72619,1.219468,0.751984,0.425275,1.630952,1.048498,0.720238,0.385988,2.107143,2.410913,0.859127,0.831131,6.559524,4.870154,4.339286,4.599881,0.833333,0.711503,0.519841,0.591643,43,43,1,4523,105.186,126.758745,14.3333,6.236096,14.3333,6.236096,1,0,1507.6667,1089.793966,7.1667,4.740488,7.1667,1,1,0,A
7,0.1429,0,0,17,39.285715,2.310924,1.606647,29.857143,1.756303,2.001729,15.285714,0.89916,1.499712,50.285715,2.957983,4.088129,8.214286,0.483193,0.746387,5.6667,0.942809,13.095238,5.906682,2.357823,1.211341,9.952381,4.027682,1.805442,0.857313,5.095238,1.592215,0.964626,0.395031,16.761905,5.833674,2.938776,0.940253,2.738095,1.601799,0.514966,0.343708,2.4286,0.728431,5.612245,1.517083,2.44898,0.722899,4.265306,1.671975,1.891157,0.968056,2.183673,1.192088,0.833333,0.444708,7.183674,3.604916,3.289116,1.673767,1.173469,1.174223,0.477891,0.53522,69,67,0.971,5686,82.4058,58.589537,23,11.224972,22.3333,11.671428,0.95303333,0.037172,1895.3333,1208.469096,11.5,7.455423,11.1667,1,0,1,A
6,0.1667,0,0,15,20.285715,1.352381,0.734847,25.571429,1.704762,2.862788,13.142857,0.87619,1.181336,72.57143,4.838095,3.912374,21.642857,1.442857,2.329998,5,0.816497,6.761905,3.749528,1.355556,0.73879,8.52381,8.13185,1.702381,1.624727,4.380952,2.494438,0.820635,0.433243,24.190477,14.764055,4.75873,2.898644,7.214286,6.374641,1.409921,1.281746,2.5,0.763763,3.380952,1.980632,1.321429,0.686049,4.261905,4.63161,1.496032,1.550572,2.190476,1.105542,0.888889,0.461616,12.095238,8.640856,4.484127,2.762543,3.607143,3.782737,1.375,1.278044,3,2,0.6667,74,24.6667,5.18545,1.5,0.5,1,0,0.75,0.25,37,5,3,0,2,1,0,1,A
3,0.3333,1,1,8,14.714286,1.839286,1.363589,15.142857,1.892857,1.363589,13.142857,1.642857,0.695971,23.714286,2.964286,6.179604,12.142857,1.517857,1.218349,2.6667,0.471405,4.904762,1.522321,1.825397,0.377631,5.047619,2.167582,1.84127,0.583644,4.380952,2.653026,1.555556,0.794285,7.904762,1.381773,3.015873,0.48614,4.047619,1.522321,1.47619,0.374953,2.6667,0.471405,4.904762,2.475275,1.714286,0.713756,5.047619,2.601238,1.761905,0.756928,4.380952,0.740779,1.674603,0.279248,7.904762,6.01849,2.769841,1.889056,4.047619,2.167582,1.452381,0.626632,46,39,0.8478,2377,51.6739,51.8887,15.3333,11.469767,13.3333,11.440668,0.86986667,0.161064,792.3333,704.063602,15.3333,9.809293,13,1,0,1,A
5,0.2,0,0,15,24.857143,1.657143,1.254326,20.857143,1.390476,1.095445,10.285714,0.685714,0.875595,22.857143,1.52381,1.842703,7.428571,0.495238,0.699206,5,0.816497,8.285714,1.941316,1.646825,0.257601,6.952381,1.754812,1.389683,0.290179,3.428571,1.432138,0.658333,0.172672,7.619048,2.316264,1.490476,0.213915,2.47619,1.132893,0.492857,0.217672,3,0.632456,4.971429,2.557741,1.611905,0.767819,4.171429,2.01099,1.37619,0.626041,2.057143,1.689342,0.671429,0.489435,4.571429,2.1703,1.502381,0.67362,1.485714,1.569089,0.480952,0.43654,2,1,0.5,78,39,0,2,0,1,0,0.5,0,78,0,2,0,1,1,1,0,A
5,0.2,1,0,15,17.214286,1.147619,0.946338,14.071429,0.938095,0.890693,16.642857,1.109524,0.910433,31.714286,2.114286,1.641815,9.714286,0.647619,0.573488,5,0,5.738095,2.416168,1.147619,0.483234,4.690476,1.840894,0.938095,0.368179,5.547619,1.666326,1.109524,0.333265,10.571429,3.696385,2.114286,0.739277,3.238095,0.793968,0.647619,0.158794,3,0,3.442857,1.222577,1.147619,0.407526,2.814286,1.560743,0.938095,0.520248,3.328571,1.727095,1.109524,0.575698,6.342857,1.707965,2.114286,0.569322,1.942857,1.008535,0.647619,0.336178,50,46,0.92,2673,53.46,84.280297,16.6667,18.624953,15.3333,18.153665,0.81783333,0.225542,891,817.171137,12.5,16.039015,11.5,1,1,0,F
5,0.6,1,0,15,23.857143,1.590476,2.124984,18.857143,1.257143,2.276449,18.571429,1.238095,1.146977,31,2.066667,2.792052,10.071429,0.671429,0.46428,5,0.816497,7.952381,1.44906,1.596032,0.162421,6.285714,2.381905,1.211905,0.326824,6.190476,2.208004,1.218254,0.282778,10.333333,1.326513,2.081746,0.12088,3.357143,0.254216,0.690079,0.130773,3,0,4.771429,2.120069,1.590476,0.70669,3.771429,2.411875,1.257143,0.803958,3.714286,1.153522,1.238095,0.384507,6.2,3.462452,2.066667,1.154151,2.014286,0.320713,0.671429,0.106904,89,87,0.9775,3342,37.5506,28.443917,29.6667,12.03698,29,11.575837,0.98233333,0.012609,1114,478.503918,29.6667,20.885934,29,2,1,1,A
5,0,0,0,15,55.142858,3.676191,1.939072,41.142858,2.742857,1.138225,18.928572,1.261905,1.842703,59.857144,3.990476,5.159673,26.285715,1.752381,1.146977,5,0,18.380953,5.483846,3.676191,1.096769,13.714286,3.548977,2.742857,0.709795,6.309524,2.802655,1.261905,0.560531,19.952381,1.699673,3.990476,0.339935,8.761905,2.074573,1.752381,0.414915,3,0,11.028572,3.490395,3.676191,1.163465,8.228572,1.667456,2.742857,0.555819,3.785714,2.753847,1.261905,0.917949,11.971429,6.148104,3.990476,2.049368,5.257143,1.316768,1.752381,0.438923,92,86,0.9348,4868,52.913,37.713927,30.6667,4.784233,28.6667,5.436502,0.9292,0.039856,1622.6667,622.984394,18.4,17.327435,17.2,2,2,0,F
6,0,0,0,9,21.5,2.388889,1.300522,16.142857,1.793651,0.816497,10.571429,1.174603,1.563472,27.071429,3.007937,1.535586,5.285714,0.587302,0.41574,3,1.632993,7.166667,4.436373,2.309524,1.204207,5.380952,2.916837,1.730159,0.442171,3.52381,2.857936,1.015873,0.976158,9.02381,5.085104,2.912698,0.250723,1.761905,1.005653,0.555556,0.097848,2.25,0.433013,5.375,2.012319,2.419643,0.972313,4.035714,1.489333,1.75,0.358924,2.642857,1.071429,1.279762,0.600542,6.767857,2.578054,2.96131,0.878107,1.321429,0.421065,0.613095,0.244193,26,25,0.9615,1006,38.6923,21.143774,8.6667,3.299832,8.3333,3.399346,0.95833333,0.058926,335.3333,177.861994,8.6667,1.699673,8.3333,1,0,1,F
4,0.25,1,0,6,21.142857,3.52381,2.687419,21.142857,3.52381,2.687419,15.142857,2.52381,3.543382,33.357143,5.559524,4.337338,8.142857,1.357143,0.372678,2,0.816497,7.047619,4.411385,3.301587,1.98419,7.047619,4.411385,3.301587,1.98419,5.047619,5.690825,2.404762,2.910416,11.119048,7.296988,5.170635,3.375307,2.714286,1.414214,1.261905,0.287692,2,0.816497,7.047619,2.087649,4.880952,3.63951,7.047619,2.087649,4.880952,3.63951,5.047619,4.083038,4.190476,4.239967,11.119048,3.402847,7.686508,5.374349,2.714286,0.728431,1.484127,0.364907,103,71,0.6893,5765,55.9709,40.125884,34.3333,20.072092,24,13.366625,0.70443333,0.046005,1921.6667,1154.013383,25.75,26.98495,17.75,2,2,0,F
6,0.5,1,0,18,32.178572,1.787698,1.983001,24.035715,1.335317,1.202572,14.357143,0.797619,1.709857,70.285715,3.904762,6.011306,8.642857,0.480159,0.946485,6,0.816497,10.726191,2.001771,1.838662,0.517622,8.011905,0.951339,1.347732,0.157212,4.785714,1.68224,0.78288,0.238469,23.428572,11.447009,3.812018,1.799072,2.880952,1.489571,0.454422,0.191854,3,0,5.363095,5.207286,1.787698,1.735762,4.005952,2.429483,1.335317,0.809828,2.392857,4.131295,0.797619,1.377098,11.714286,10.357882,3.904762,3.452627,1.440476,1.701548,0.480159,0.567183,175,162,0.9257,11041,63.0914,50.622103,87.5,39.5,81.5,36.5,0.9333,0.0042,5520.5,2437.5,29.1667,23.77265,27,1,1,0,A
5,0.4,0,0,13,16.071429,1.236264,0.85485,17.857143,1.373626,1.474638,10.857143,0.835165,1.439099,88.714287,6.824176,9.773167,9.5,0.730769,1.420476,4.3333,2.054805,5.357143,2.353894,1.283163,0.158615,5.952381,3.174266,1.368197,0.172168,3.619048,3.024466,0.707483,0.293425,29.571429,25.819626,5.629252,2.665491,3.166667,3.064129,0.607143,0.343798,2.6,0.489898,3.214286,1.169336,1.247619,0.423408,3.571429,1.829464,1.366667,0.597728,2.171429,2.416609,0.914286,1.115303,17.742857,13.244452,6.504762,4.260625,1.9,1.987512,0.692857,0.648232,155,151,0.9742,9871,63.6839,47.82748,77.5,3.5,76,3,0.9809,0.0056,4935.5,283.5,31,25.41653,30.2,2,1,1,F
6,0.1667,0,0,19,79.428572,4.180451,2.636837,70.142858,3.691729,2.489869,27.857143,1.466165,1.744004,71.857144,3.781955,3.3881,31.571429,1.661654,1.755088,6.3333,2.494438,26.476191,16.516466,3.889645,1.108495,23.380953,13.607887,3.521542,0.855131,9.285714,4.62616,1.368859,0.260829,23.952381,12.764925,3.640968,0.676919,10.52381,7.732196,1.444444,0.639271,3.1667,0.897527,13.238095,5.37294,4.303571,1.603004,11.690476,4.84692,3.672619,1.143307,4.642857,3.242731,1.39881,0.915758,11.976191,7.753172,3.757937,1.74425,5.261905,3.515192,1.825397,1.264348,141,125,0.8865,5904,41.8723,31.270917,47,20.049938,42.6667,16.977109,0.92173333,0.048931,1968,515.726672,28.2,13.120976,25,0,0,0,A
4,0,0,1,7,9.785714,1.397959,1.781423,3.642857,0.520408,0.994885,4.221429,0.603061,1.066034,12.457143,1.779592,1.92014,2.185714,0.312245,0.720827,2.3333,1.247219,3.261905,1.899099,1.744048,1.252237,1.214286,0.562429,0.767857,0.672435,1.407143,0.647785,0.619643,0.093211,4.152381,4.228287,1.520238,0.910008,0.728571,0.488368,0.471429,0.483855,2.3333,0.471405,3.261905,1.757717,1.337302,0.592082,1.214286,0.687597,0.488095,0.189731,1.407143,0.442896,0.651587,0.280982,4.152381,3.436525,1.963492,1.793649,0.728571,0.520727,0.298413,0.2153,44,42,0.9545,3316,75.3636,47.886747,14.6667,9.030811,14,8.602325,0.96583333,0.025847,1105.3333,623.34385,8.8,4.955805,8.4,0,0,0,F
4,0.25,0,1,7,3.642857,0.520408,1.824577,4,0.571429,1.521948,5.071429,0.72449,1.294612,6.428572,0.918367,2.415934,1.714286,0.244898,1.049781,2.3333,0.471405,1.214286,1.289676,0.607143,0.644838,1.333333,0.906014,0.611111,0.479486,1.690476,1.178511,0.678571,0.429562,2.142857,1.525297,1.071429,0.762648,0.571429,0.808122,0.285714,0.404061,2.3333,0.471405,1.214286,1.717259,0.607143,0.85863,1.333333,1.051939,0.587302,0.530738,1.690476,1.862934,0.607143,0.602574,2.142857,1.749636,0.952381,0.890871,0.571429,0.808122,0.285714,0.404061,44,26,0.5909,1133,25.75,48.034611,14.6667,13.123346,9,5.887841,0.79673333,0.205511,377.6667,173.770602,14.6667,10.624918,8.6667,0,0,0,F
4,0,0,1,10,24.142858,2.414286,1.68523,14.714286,1.471429,1.135782,21.428572,2.142857,1.220656,24.571429,2.457143,4.050926,9.571429,0.957143,1.2,3.3333,0.471405,8.047619,4.273528,2.321429,1.047754,4.904762,2.402757,1.412698,0.530738,7.142857,4.854341,1.992064,1.069104,8.190476,4.056293,2.452381,1.283508,3.190476,1.361938,0.924603,0.277721,3.3333,0.471405,8.047619,1.592215,2.396825,0.136545,4.904762,0.935566,1.531746,0.447692,7.142857,3.442432,2.063492,0.781817,8.190476,4.917459,2.642857,1.73085,3.190476,1.80827,1.035714,0.636729,45,41,0.9111,2069,45.9778,50.47221,15,9.092121,14,8.286535,0.94966667,0.035609,689.6667,206.275436,15,9.273618,14,0,0,0,F
7,0.1429,0,0,19,54.571429,2.87218,1.333564,47.285715,2.488722,0.993051,31.857143,1.676692,2.298982,78.000001,4.105263,4.2784,27.428572,1.443609,1.867865,6.3333,0.471405,18.190476,6.242637,2.918367,1.120623,15.761905,5.249339,2.519274,0.931279,10.619048,3.266681,1.6678,0.491041,26,7.208272,4.180272,1.353784,9.142857,3.11186,1.472789,0.566002,3.1667,0.372678,9.095238,1.067984,2.894841,0.388469,7.880952,1.510545,2.480159,0.312989,5.309524,4.084496,1.670635,1.334779,13,6.002834,4.02381,1.602094,4.571429,2.866651,1.478175,0.981124,261,252,0.9655,18430,70.613,51.391813,87,4.242641,84.3333,6.944222,0.96826667,0.044878,6143.3333,1226.304566,43.5,33.584471,42,0,0,0,A
5,0.2,1,0,15,15.857143,1.057143,0.8,13.928572,0.928571,0.703957,9,0.6,1.007748,15.357143,1.02381,1.824524,3.142857,0.209524,0.434613,5,0,5.285714,2.526055,1.057143,0.505211,4.642857,2.095509,0.928571,0.419102,3,0.758175,0.6,0.151635,5.119048,2.891069,1.02381,0.578214,1.047619,0.541896,0.209524,0.108379,3,0,3.171429,0.481494,1.057143,0.160498,2.785714,0.503052,0.928571,0.167684,1.8,1.486264,0.6,0.495421,3.071429,3.170656,1.02381,1.056885,0.628571,0.523723,0.209524,0.174574,22,16,0.7273,1074,48.8182,26.63838,11,2,8,0,0.75215,0.13675,537,174,7.3333,2.054805,5.3333,0,0,0,A
5,0.6,1,0,14,15.5,1.107143,0.480487,15.071429,1.076531,0.469748,15.428572,1.102041,1.049781,35.428572,2.530612,3.69448,9.828572,0.702041,0.606428,4.6667,1.247219,5.166667,2.394959,1.039683,0.25372,5.02381,2.576934,0.992064,0.316068,5.142857,2.597749,1.015873,0.323747,11.809524,6.391558,2.296032,0.908668,3.276191,2.478927,0.603968,0.378815,2.8,0.4,3.1,0.253948,1.133333,0.201243,3.014286,0.114286,1.104762,0.201243,3.085714,1.576874,1.161905,0.654723,7.085714,6.424824,2.495238,2.093636,1.965714,1.110712,0.788571,0.623708,74,68,0.9189,2863,38.6892,20.146709,24.6667,7.408704,22.6667,6.649979,0.92116667,0.01688,954.3333,215.509216,37,6,34,0,0,0,A
5,0,0,0,15,35.571429,2.371429,1.2,29.571429,1.971429,1.375984,19.714286,1.314286,1.58605,52.142857,3.47619,4.721582,21.857143,1.457143,1.490712,5,0.816497,11.857143,4.347178,2.321429,0.527315,9.857143,2.998866,1.93254,0.283779,6.571429,0.606091,1.353175,0.280766,17.380952,12.795266,3.170635,1.943318,7.285714,3.290886,1.384921,0.461513,3,0.632456,7.114286,3.315271,2.295238,0.795908,5.914286,2.82785,1.995238,0.913293,3.942857,3.808262,1.428571,1.274555,10.428571,11.294933,3.05,2.656874,4.371429,2.432098,1.469048,0.762931,125,116,0.928,4811,38.488,23.284541,62.5,20.5,58,18,0.93405,0.01835,2405.5,444.5,31.25,15.039531,29,0,0,0,A
5,0.2,0,0,15,53.714286,3.580952,3.741657,53,3.533333,3.641733,43.857143,2.92381,2.872088,92.428572,6.161905,7.792874,28.714286,1.914286,2.644911,5,0.816497,17.904762,1.750931,3.642857,0.455503,17.666667,1.885618,3.572222,0.287497,14.619048,4.850602,2.843651,0.629059,30.809524,10.224909,6.474603,2.897129,9.571429,2.989778,1.898413,0.50553,3,0,10.742857,7.439223,3.580952,2.479741,10.6,7.636326,3.533333,2.545442,8.771429,7.462341,2.92381,2.487447,18.485714,11.878501,6.161905,3.9595,5.742857,6.047027,1.914286,2.015676,47,47,1,1776,37.7872,29.872734,23.5,20.5,23.5,20.5,1,0,888,740,11.75,9.807523,11.75,0,0,0,F
5,0.4,0,0,25,31.107144,1.244286,0.725534,29.035715,1.161429,0.793725,36.357144,1.454286,1.785049,104.000002,4.16,4.855924,17.142858,0.685714,0.697424,8.3333,1.247219,10.369048,1.502926,1.261437,0.206874,9.678572,2.320238,1.176148,0.298451,12.119048,2.06224,1.495068,0.350932,34.666667,4.207756,4.289796,0.933157,5.714286,0.233285,0.703061,0.116473,5,2,6.221429,2.410902,1.277143,0.383144,5.807143,2.541252,1.172976,0.360699,7.271429,5.042351,1.535714,0.888705,20.8,14.973882,4.145238,2.6965,3.428572,2.012715,0.702857,0.314305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,F
5,0.2,0,0,28,78.285716,2.795918,1.520271,43.571429,1.556122,0.556731,63.000001,2.25,1.611106,134.14286,4.790816,4.798357,28.142858,1.005102,0.942208,9.3333,0.942809,26.095239,4.90083,2.876191,0.835059,14.52381,1.439639,1.585714,0.309267,21,7.132373,2.358333,1.076497,44.714287,2.381904,4.863095,0.736606,9.380953,2.001134,1.013095,0.213497,5.6,1.496663,15.657143,7.272313,2.643674,0.684449,8.714286,2.236981,1.566939,0.169537,12.6,7.254218,2.139864,0.925755,26.828572,22.187587,4.12,3.052795,5.628572,3.753203,0.920816,0.48494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,A
6,0.1667,0,0,41,67.750002,1.652439,1.585084,43.857144,1.069686,1.249152,31.857144,0.777004,1.732244,166.964291,4.0723,7.902039,40.964287,0.999129,1.707665,13.6667,5.18545,22.583334,5.462795,1.729535,0.207546,14.619048,4.112505,1.117687,0.235211,10.619048,2.320116,0.927211,0.410323,55.654764,42.548637,3.547562,1.437526,13.654762,5.532552,0.991327,0.065982,6.8333,0.897527,11.291667,4.114456,1.637649,0.54031,7.309524,3.56563,1.03373,0.390927,5.309524,5.607737,0.817106,0.933868,27.827382,25.306224,3.873477,3.186389,6.827381,6.113942,0.949653,0.827077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,A
6,0.1667,1,0,32,33.857144,1.058036,0.660699,26.857143,0.839286,0.440835,42.000001,1.3125,1.30952,106.285718,3.321429,9.027735,21.714286,0.678571,0.983755,10.6667,3.091206,11.285715,0.202031,1.135582,0.267695,8.952381,1.284832,0.89709,0.256568,14,4.54606,1.525,0.758501,35.428573,30.262347,2.877778,1.746853,7.238095,1.931949,0.692725,0.134256,5.3333,2.134375,5.642857,3.055885,1.044218,0.28852,4.476191,1.476958,0.882653,0.157311,7,3.189054,1.359269,0.705224,17.714286,27.688379,2.494473,3.377599,3.619048,2.83883,0.794218,0.557304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,A
6,0.1667,0,0,40,78.428573,1.960714,1.801215,65.000001,1.625,1.152172,65.000001,1.625,2.021757,169.000003,4.225,5.368368,38.714286,0.967857,0.91515,13.3333,4.027682,26.142858,6.0034,2.204489,0.869872,21.666667,5.232464,1.781044,0.67277,21.666667,5.227262,1.684894,0.416793,56.333334,12.23374,4.548986,1.512105,12.904762,5.164417,1.058442,0.544294,6.6667,1.598611,13.071429,4.211056,2.009949,0.710408,10.833334,3.592714,1.632398,0.39492,10.833334,8.744062,1.565986,1.002505,28.166667,26.837812,4.00068,3.276419,6.452381,2.477678,1.044643,0.444131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,A
6,0.1667,0,0,38,87.760002,2.309474,1.256688,84.402859,2.221128,1.305512,49.714287,1.308271,1.074445,79.500002,2.092105,3.338088,13.214286,0.347744,0.747688,12.6667,3.091206,29.253334,7.496434,2.370963,0.669795,28.134286,6.590584,2.278398,0.574781,16.571429,2.468853,1.384772,0.373046,26.500001,15.578745,1.938948,0.811276,4.404762,2.12879,0.337535,0.147571,6.3333,0.471405,14.626667,4.655625,2.350295,0.849201,14.067143,4.990054,2.257041,0.891308,8.285714,4.19264,1.316327,0.680564,13.25,9.32608,2.056973,1.458554,2.202381,2.679735,0.360261,0.448118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,F
5,0.2,1,0,15,29.428572,1.961905,1.247219,18.714286,1.247619,0.85375,17,1.133333,1.083205,29.714286,1.980952,2.149935,18.285715,1.219048,1.404754,5,0,9.809524,5.446503,1.961905,1.089301,6.238095,3.441115,1.247619,0.688223,5.666667,3.299832,1.133333,0.659966,9.904762,5.701573,1.980952,1.140315,6.095238,3.691014,1.219048,0.738203,3,0,5.885714,1.544972,1.961905,0.514991,3.742857,0.291373,1.247619,0.097124,3.4,1.019804,1.133333,0.339935,5.942857,3.796454,1.980952,1.265485,3.657143,2.659753,1.219048,0.886584,98,95,0.9694,4596,46.898,34.365529,32.6667,9.177267,31.6667,9.177267,0.967,0.008698,1532,260.001282,24.5,16.933694,23.75,1,1,0,A
5,0.2,0,0,15,36.285715,2.419048,1.927578,30.571429,2.038095,1.781385,26.285715,1.752381,2.293953,47.571429,3.171429,2.885981,21.428572,1.428571,0.771722,5,0,12.095238,8.3969,2.419048,1.67938,10.190476,7.437113,2.038095,1.487423,8.761905,4.457407,1.752381,0.891481,15.857143,9.207362,3.171429,1.841472,7.142857,4.519045,1.428571,0.903809,3,0,7.257143,2.165405,2.419048,0.721802,6.114286,2.000816,2.038095,0.666939,5.257143,2.718643,1.752381,0.906214,9.514286,1.982783,3.171429,0.660928,4.285714,0.885253,1.428571,0.295084,55,46,0.8364,7577,137.7636,159.708366,18.3333,12.03698,15.3333,7.930252,0.9143,0.121198,2525.6667,2124.998092,11,7.771744,9.4,1,1,0,A
5,0.4,1,0,15,41.500001,2.766667,1.213809,43.000001,2.866667,1.203698,23.285715,1.552381,1.181336,64.142858,4.276191,3.422799,13.142857,0.87619,0.928559,5,0.816497,13.833334,8.107763,2.696825,1.292832,14.333334,7.600871,2.826191,1.255415,7.761905,5.825505,1.434127,0.873686,21.380953,14.048668,4.05873,2.095044,4.380952,3.266681,0.811905,0.489701,3,0,8.3,2.237163,2.766667,0.745721,8.6,2.037205,2.866667,0.679068,4.657143,0.714857,1.552381,0.238286,12.828572,6.150095,4.276191,2.050032,2.628571,1.067517,0.87619,0.355839,185,178,0.9622,6506,35.1676,27.502315,61.6667,47.779587,60,46.137476,0.9834,0.013513,2168.6667,1633.161011,46.25,30.727634,45,1,1,0,A
5,0.2,0,0,15,36.285715,2.419048,1.496663,29.428572,1.961905,1.569147,16.857143,1.12381,1.2,35.285715,2.352381,2.149935,16.857143,1.12381,1.143095,5,0,12.095238,7.382027,2.419048,1.476405,9.809524,7.251867,1.961905,1.450373,5.619048,3.840942,1.12381,0.768188,11.761905,5.970829,2.352381,1.194166,5.619048,3.840942,1.12381,0.768188,3,0,7.257143,2.441813,2.419048,0.813938,5.885714,1.974118,1.961905,0.658039,3.371429,1.837478,1.12381,0.612493,7.057143,3.553211,2.352381,1.184404,3.371429,1.803851,1.12381,0.601284,72,71,0.9861,5239,72.7639,56.366975,24,15.513435,23.6667,15.062831,0.9926,0.010465,1746.3333,1056.127623,18,3.391165,17.75,1,1,0,A
